source_file,dataset_tag,agent_name,role,fold
taged_1756238582_CamelliaDragons_Character-Lab_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,WEREWOLF,4
taged_1756238582_CamelliaDragons_Character-Lab_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,POSSESSED,4
taged_1756238902_CanisLupus_Character-Lab_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,POSSESSED,1
taged_1756238902_CanisLupus_Character-Lab_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,SEER,1
taged_1756238902_CanisLupus_Character-Lab_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,1
taged_1756238902_CanisLupus_Character-Lab_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,1
taged_1756238902_CanisLupus_Character-Lab_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,WEREWOLF,1
taged_1756239494_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,WEREWOLF,4
taged_1756239494_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,POSSESSED,4
taged_1756239494_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,SEER,4
taged_1756239494_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,4
taged_1756239494_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,4
taged_1756239822_CamelliaDragons_GPTaku_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,mille1,WEREWOLF,1
taged_1756239822_CamelliaDragons_GPTaku_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,POSSESSED,1
taged_1756239822_CamelliaDragons_GPTaku_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,SEER,1
taged_1756239822_CamelliaDragons_GPTaku_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,1
taged_1756239822_CamelliaDragons_GPTaku_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,1
taged_1756240281_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,SEER,5
taged_1756240281_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,5
taged_1756240281_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,5
taged_1756240281_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,WEREWOLF,5
taged_1756240281_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,POSSESSED,5
taged_1756240939_CamelliaDragons_CanisLupus_Character-Lab_mille_yharada.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,4
taged_1756240939_CamelliaDragons_CanisLupus_Character-Lab_mille_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,4
taged_1756240939_CamelliaDragons_CanisLupus_Character-Lab_mille_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,WEREWOLF,4
taged_1756240939_CamelliaDragons_CanisLupus_Character-Lab_mille_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,POSSESSED,4
taged_1756240939_CamelliaDragons_CanisLupus_Character-Lab_mille_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,SEER,4
taged_1756241678_Character-Lab_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,SEER,2
taged_1756241678_Character-Lab_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,2
taged_1756241678_Character-Lab_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,2
taged_1756241678_Character-Lab_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,WEREWOLF,2
taged_1756241678_Character-Lab_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,POSSESSED,2
taged_1756242232_CanisLupus_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,3
taged_1756242232_CanisLupus_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,3
taged_1756242232_CanisLupus_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,WEREWOLF,3
taged_1756242232_CanisLupus_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,POSSESSED,3
taged_1756242232_CanisLupus_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,SEER,3
taged_1756242793_Character-Lab_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,SEER,4
taged_1756242793_Character-Lab_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,4
taged_1756242793_Character-Lab_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,4
taged_1756242793_Character-Lab_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,WEREWOLF,4
taged_1756242793_Character-Lab_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,POSSESSED,4
taged_1756243217_CanisLupus_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,WEREWOLF,5
taged_1756243217_CanisLupus_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,POSSESSED,5
taged_1756243217_CanisLupus_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,SEER,5
taged_1756243217_CanisLupus_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,5
taged_1756243217_CanisLupus_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,5
taged_1756243703_CamelliaDragons_CanisLupus_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,WEREWOLF,2
taged_1756243703_CamelliaDragons_CanisLupus_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,POSSESSED,2
taged_1756243703_CamelliaDragons_CanisLupus_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,SEER,2
taged_1756243703_CamelliaDragons_CanisLupus_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,2
taged_1756243703_CamelliaDragons_CanisLupus_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,2
taged_1756244469_CanisLupus_Character-Lab_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,POSSESSED,1
taged_1756244469_CanisLupus_Character-Lab_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,SEER,1
taged_1756244469_CanisLupus_Character-Lab_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,1
taged_1756244469_CanisLupus_Character-Lab_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,1
taged_1756244469_CanisLupus_Character-Lab_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,WEREWOLF,1
taged_1756244910_CamelliaDragons_CanisLupus_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,5
taged_1756244910_CamelliaDragons_CanisLupus_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,5
taged_1756244910_CamelliaDragons_CanisLupus_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,WEREWOLF,5
taged_1756244910_CamelliaDragons_CanisLupus_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,POSSESSED,5
taged_1756244910_CamelliaDragons_CanisLupus_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,SEER,5
taged_1756245520_CamelliaDragons_CanisLupus_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,mille1,SEER,4
taged_1756245520_CamelliaDragons_CanisLupus_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,4
taged_1756245520_CamelliaDragons_CanisLupus_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,4
taged_1756245520_CamelliaDragons_CanisLupus_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,WEREWOLF,4
taged_1756245520_CamelliaDragons_CanisLupus_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,POSSESSED,4
taged_1756246062_CanisLupus_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,1
taged_1756246062_CanisLupus_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,1
taged_1756246062_CanisLupus_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,WEREWOLF,1
taged_1756246062_CanisLupus_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,POSSESSED,1
taged_1756246062_CanisLupus_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,SEER,1
taged_1756246515_Character-Lab_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,SEER,1
taged_1756246515_Character-Lab_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,1
taged_1756246515_Character-Lab_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,1
taged_1756246515_Character-Lab_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,WEREWOLF,1
taged_1756246515_Character-Lab_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,POSSESSED,1
taged_1756247048_CamelliaDragons_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,POSSESSED,4
taged_1756247048_CamelliaDragons_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,SEER,4
taged_1756247048_CamelliaDragons_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,4
taged_1756247048_CamelliaDragons_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,4
taged_1756247048_CamelliaDragons_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,WEREWOLF,4
taged_1756247489_CamelliaDragons_GPTaku_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,mille1,POSSESSED,4
taged_1756247489_CamelliaDragons_GPTaku_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,SEER,4
taged_1756247489_CamelliaDragons_GPTaku_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,4
taged_1756247489_CamelliaDragons_GPTaku_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,4
taged_1756247489_CamelliaDragons_GPTaku_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,WEREWOLF,4
taged_1756247740_Character-Lab_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,1
taged_1756247740_Character-Lab_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,1
taged_1756247740_Character-Lab_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,WEREWOLF,1
taged_1756247740_Character-Lab_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,POSSESSED,1
taged_1756247740_Character-Lab_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,SEER,1
taged_1756248898_CamelliaDragons_CanisLupus_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,2
taged_1756248898_CamelliaDragons_CanisLupus_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,2
taged_1756248898_CamelliaDragons_CanisLupus_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,WEREWOLF,2
taged_1756248898_CamelliaDragons_CanisLupus_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,mille1,POSSESSED,2
taged_1756248898_CamelliaDragons_CanisLupus_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,SEER,2
taged_1756249485_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,POSSESSED,5
taged_1756249485_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,SEER,5
taged_1756249485_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,5
taged_1756249485_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,5
taged_1756249485_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,WEREWOLF,5
taged_1756250030_CamelliaDragons_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,WEREWOLF,1
taged_1756250030_CamelliaDragons_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,POSSESSED,1
taged_1756250030_CamelliaDragons_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,SEER,1
taged_1756250030_CamelliaDragons_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,1
taged_1756250030_CamelliaDragons_GPTaku_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,1
taged_1756250358_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,POSSESSED,2
taged_1756250358_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,SEER,2
taged_1756250358_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,2
taged_1756250358_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,2
taged_1756250358_CamelliaDragons_CanisLupus_Character-Lab_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,WEREWOLF,2
taged_1756251045_CamelliaDragons_Character-Lab_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,3
taged_1756251045_CamelliaDragons_Character-Lab_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,3
taged_1756251045_CamelliaDragons_Character-Lab_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,WEREWOLF,3
taged_1756251045_CamelliaDragons_Character-Lab_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,POSSESSED,3
taged_1756251045_CamelliaDragons_Character-Lab_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,SEER,3
taged_1756251545_CanisLupus_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,SEER,5
taged_1756251545_CanisLupus_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,5
taged_1756251545_CanisLupus_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,5
taged_1756251545_CanisLupus_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,WEREWOLF,5
taged_1756251545_CanisLupus_Character-Lab_kanolab-nw_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,POSSESSED,5
taged_1756252435_CanisLupus_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,POSSESSED,5
taged_1756252435_CanisLupus_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,SEER,5
taged_1756252435_CanisLupus_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,5
taged_1756252435_CanisLupus_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,5
taged_1756252435_CanisLupus_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,WEREWOLF,5
taged_1756253129_CamelliaDragons_CanisLupus_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,POSSESSED,3
taged_1756253129_CamelliaDragons_CanisLupus_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,SEER,3
taged_1756253129_CamelliaDragons_CanisLupus_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,3
taged_1756253129_CamelliaDragons_CanisLupus_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,3
taged_1756253129_CamelliaDragons_CanisLupus_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,WEREWOLF,3
taged_1756253491_CanisLupus_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,POSSESSED,2
taged_1756253491_CanisLupus_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,SEER,2
taged_1756253491_CanisLupus_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,2
taged_1756253491_CanisLupus_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,2
taged_1756253491_CanisLupus_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,WEREWOLF,2
taged_1756254099_CamelliaDragons_Character-Lab_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,4
taged_1756254099_CamelliaDragons_Character-Lab_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,4
taged_1756254099_CamelliaDragons_Character-Lab_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,WEREWOLF,4
taged_1756254099_CamelliaDragons_Character-Lab_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,POSSESSED,4
taged_1756254099_CamelliaDragons_Character-Lab_kanolab-nw_mille_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,SEER,4
taged_1756254534_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,VILLAGER,1
taged_1756254534_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,1
taged_1756254534_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,WEREWOLF,1
taged_1756254534_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,POSSESSED,1
taged_1756254534_CamelliaDragons_CanisLupus_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,SEER,1
taged_1756255086_CamelliaDragons_CanisLupus_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,POSSESSED,4
taged_1756255086_CamelliaDragons_CanisLupus_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,SEER,4
taged_1756255086_CamelliaDragons_CanisLupus_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,4
taged_1756255086_CamelliaDragons_CanisLupus_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,4
taged_1756255086_CamelliaDragons_CanisLupus_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,mille1,WEREWOLF,4
taged_1756255977_CamelliaDragons_CanisLupus_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,WEREWOLF,3
taged_1756255977_CamelliaDragons_CanisLupus_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,POSSESSED,3
taged_1756255977_CamelliaDragons_CanisLupus_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,SEER,3
taged_1756255977_CamelliaDragons_CanisLupus_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,VILLAGER,3
taged_1756255977_CamelliaDragons_CanisLupus_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,VILLAGER,3
taged_1756256636_CamelliaDragons_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,VILLAGER,1
taged_1756256636_CamelliaDragons_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,VILLAGER,1
taged_1756256636_CamelliaDragons_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,WEREWOLF,1
taged_1756256636_CamelliaDragons_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,POSSESSED,1
taged_1756256636_CamelliaDragons_kanolab-nw_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,SEER,1
taged_1756262936_Character-Lab_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,WEREWOLF,1
taged_1756262936_Character-Lab_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,mille1,POSSESSED,1
taged_1756262936_Character-Lab_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,SEER,1
taged_1756262936_Character-Lab_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,1
taged_1756262936_Character-Lab_GPTaku_mille_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,1
taged_1756263841_CamelliaDragons_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,CamelliaDragons1,WEREWOLF,1
taged_1756263841_CamelliaDragons_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,sunamelli1,POSSESSED,1
taged_1756263841_CamelliaDragons_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,SEER,1
taged_1756263841_CamelliaDragons_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,1
taged_1756263841_CamelliaDragons_Character-Lab_GPTaku_sunamelli_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,1
taged_1756267323_CanisLupus_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,mille1,POSSESSED,3
taged_1756267323_CanisLupus_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,SEER,3
taged_1756267323_CanisLupus_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,3
taged_1756267323_CanisLupus_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,VILLAGER,3
taged_1756267323_CanisLupus_Character-Lab_GPTaku_mille_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,WEREWOLF,3
taged_1756268159_CanisLupus_Character-Lab_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,CanisLupus1,SEER,2
taged_1756268159_CanisLupus_Character-Lab_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,GPTaku1,VILLAGER,2
taged_1756268159_CanisLupus_Character-Lab_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,yharada1,VILLAGER,2
taged_1756268159_CanisLupus_Character-Lab_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,Character-Lab1,WEREWOLF,2
taged_1756268159_CanisLupus_Character-Lab_GPTaku_kanolab-nw_yharada.log,all_feature_table_2025summer_with_talks2,kanolab-nw1,POSSESSED,2
